snapshot_date,store_id,product_id,quantity_on_hand,quantity_reserved,reorder_point,updated_at
2026-08-06,STORE0002,PROD000013,53,11,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000033,36,20,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000132,233,19,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000107,211,0,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000150,17,7,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000001,53,9,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000049,181,7,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000123,185,12,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000025,150,9,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000035,227,12,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000115,73,11,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000170,145,9,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000047,65,11,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000037,13,0,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000005,77,0,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000135,27,14,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000088,115,13,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000187,223,14,25,2026-08-06 00:00:00
2026-08-06,STORE0002,PROD000171,208,11,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000068,35,1,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000154,1,0,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000060,78,18,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000195,154,8,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000090,175,2,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000161,199,3,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000063,80,4,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000004,155,18,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000020,41,12,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000109,74,9,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000143,12,8,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000071,161,8,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000159,24,0,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000124,250,17,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000016,96,15,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000185,39,9,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000017,7,3,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000168,4,2,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000165,176,20,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000034,64,13,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000101,92,17,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000137,169,15,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000092,224,16,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000032,113,9,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000028,164,14,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000129,110,16,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000190,80,2,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000070,144,7,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000083,210,4,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000007,151,17,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000052,222,13,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000081,48,5,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000048,117,6,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000152,19,3,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000127,160,5,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000196,154,17,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000112,40,20,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000183,146,17,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000055,132,7,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000030,130,0,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000029,195,8,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000013,28,13,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000033,154,19,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000132,52,14,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000107,243,13,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000150,191,19,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000001,113,0,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000049,129,13,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000123,59,5,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000025,147,11,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000035,100,15,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000115,84,17,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000170,68,18,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000047,56,3,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000037,211,18,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000005,125,9,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000135,63,12,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000088,39,15,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000187,203,3,25,2026-08-06 00:00:00
2026-08-06,STORE0003,PROD000171,214,8,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000068,234,3,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000154,161,20,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000060,125,5,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000195,37,4,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000090,140,7,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000161,4,2,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000063,131,13,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000004,220,14,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000020,197,16,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000109,37,16,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000143,128,10,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000071,53,15,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000159,160,17,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000124,226,7,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000016,135,20,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000185,192,3,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000017,198,9,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000168,148,12,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000165,45,7,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000034,160,9,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000101,163,0,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000137,167,5,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000092,19,12,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000032,65,13,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000028,200,13,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000129,246,20,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000190,115,3,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000070,156,7,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000083,70,4,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000007,154,17,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000052,106,4,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000081,77,17,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000048,33,19,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000152,172,5,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000127,47,18,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000196,213,8,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000112,57,4,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000183,41,14,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000055,195,3,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000030,231,2,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000029,81,4,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000013,53,11,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000033,185,15,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000132,132,2,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000107,72,17,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000150,28,17,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000001,15,5,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000049,202,1,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000123,94,9,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000025,196,0,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000035,85,16,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000115,33,15,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000170,172,19,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000047,157,2,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000037,71,0,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000005,66,3,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000135,187,17,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000088,175,13,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000187,177,18,25,2026-08-06 00:00:00
2026-08-06,STORE0004,PROD000171,14,5,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000068,103,7,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000154,128,0,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000060,75,0,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000195,4,2,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000090,93,11,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000161,46,11,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000063,235,4,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000004,104,10,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000020,71,12,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000109,239,1,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000143,103,15,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000071,154,5,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000159,104,16,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000124,140,16,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000016,229,7,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000185,63,9,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000017,179,11,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000168,134,0,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000165,146,13,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000034,183,19,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000101,105,7,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000137,0,0,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000092,146,10,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000032,191,12,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000028,215,15,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000129,92,10,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000190,13,10,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000070,51,14,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000083,249,12,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000007,168,9,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000052,189,15,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000081,131,18,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000048,241,3,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000152,58,7,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000127,156,0,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000196,1,1,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000112,76,13,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000183,41,16,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000055,103,18,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000030,26,3,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000029,14,14,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000013,84,0,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000033,106,20,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000132,187,17,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000107,54,11,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000150,128,15,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000001,126,12,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000049,101,6,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000123,227,3,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000025,226,13,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000035,18,17,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000115,176,13,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000170,227,8,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000047,165,1,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000037,95,7,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000005,125,13,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000135,113,1,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000088,177,8,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000187,21,10,25,2026-08-06 00:00:00
2026-08-06,STORE0005,PROD000171,29,0,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000068,102,2,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000154,231,5,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000060,220,20,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000195,175,10,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000090,36,1,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000161,103,1,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000063,80,14,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000004,152,19,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000020,57,8,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000109,209,3,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000143,245,5,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000071,16,9,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000159,128,17,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000124,81,2,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000016,69,10,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000185,210,15,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000017,178,18,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000168,225,10,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000165,102,1,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000034,88,13,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000101,196,1,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000137,122,7,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000092,119,14,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000032,248,2,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000028,195,3,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000129,129,17,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000190,231,5,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000070,165,8,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000083,224,5,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000007,7,5,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000052,206,3,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000081,46,11,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000048,181,7,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000152,41,4,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000127,2,1,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000196,163,3,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000112,231,18,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000183,64,3,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000055,114,7,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000030,121,3,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000029,232,9,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000013,166,8,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000033,176,5,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000132,224,3,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000107,73,0,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000150,40,1,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000001,152,5,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000049,16,1,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000123,186,4,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000025,165,16,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000035,63,8,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000115,247,16,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000170,107,6,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000047,175,11,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000037,81,14,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000005,211,20,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000135,126,10,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000088,66,6,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000187,160,14,25,2026-08-06 00:00:00
2026-08-06,STORE0006,PROD000171,222,5,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000068,237,19,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000154,181,10,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000060,232,9,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000195,16,5,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000090,241,10,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000161,184,5,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000063,24,2,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000004,244,3,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000020,204,12,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000109,149,14,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000143,183,6,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000071,220,12,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000159,102,11,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000124,69,0,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000016,190,20,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000185,228,16,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000017,8,0,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000168,250,8,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000165,50,16,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000034,101,10,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000101,46,13,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000137,218,16,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000092,73,2,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000032,141,13,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000028,247,0,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000129,81,6,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000190,157,1,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000070,242,1,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000083,159,0,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000007,240,11,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000052,143,8,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000081,237,16,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000048,196,2,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000152,62,13,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000127,174,20,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000196,151,11,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000112,107,10,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000183,230,13,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000055,87,13,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000030,101,12,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000029,61,6,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000013,11,11,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000033,245,17,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000132,2,0,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000107,238,10,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000150,65,6,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000001,119,6,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000049,26,12,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000123,114,13,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000025,156,16,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000035,118,10,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000115,31,9,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000170,186,12,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000047,67,12,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000037,5,5,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000005,217,12,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000135,47,10,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000088,182,2,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000187,8,4,25,2026-08-06 00:00:00
2026-08-06,STORE0007,PROD000171,139,5,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000068,194,16,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000154,13,1,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000060,171,14,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000195,191,9,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000090,89,9,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000161,110,19,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000063,102,12,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000004,45,13,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000020,75,17,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000109,146,20,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000143,249,15,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000071,51,20,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000159,1,0,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000124,47,6,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000016,194,2,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000185,211,19,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000017,173,18,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000168,93,20,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000165,222,12,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000034,99,5,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000101,101,18,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000137,121,19,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000092,87,11,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000032,52,12,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000028,196,0,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000129,104,8,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000190,146,12,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000070,165,4,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000083,229,3,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000007,198,18,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000052,123,13,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000081,89,16,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000048,134,12,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000152,168,0,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000127,180,17,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000196,28,5,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000112,89,3,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000183,163,2,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000055,237,6,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000030,58,19,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000029,133,18,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000013,127,15,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000033,44,15,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000132,250,1,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000107,146,8,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000150,17,12,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000001,246,17,25,2026-08-06 00:00:00
2026-08-06,STORE0008,PROD000049,78,1,25,2026-08-06 00:00:00
