order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,updated_at
OI00010303,ORD0004676,PROD000152,2,68.44,0.0,136.88,2026-03-19 20:16:46
OI00010304,ORD0004676,PROD000186,1,106.06,0.0,106.06,2026-03-19 20:16:46
OI00010305,ORD0004677,PROD000184,1,192.54,0.0,192.54,2026-03-18 05:40:41
OI00010306,ORD0004677,PROD000115,2,66.23,19.87,112.59,2026-03-18 05:40:41
OI00010307,ORD0004677,PROD000192,1,122.14,0.0,122.14,2026-03-18 05:40:41
OI00010308,ORD0004677,PROD000090,1,82.64,0.0,82.64,2026-03-18 05:40:41
OI00010309,ORD0004677,PROD000193,1,322.33,16.12,306.21,2026-03-18 05:40:41
OI00010310,ORD0004678,PROD000018,1,6.39,0.96,5.43,2026-08-03 20:47:41
OI00010311,ORD0004678,PROD000041,1,287.98,14.4,273.58,2026-08-03 20:47:41
OI00010312,ORD0004678,PROD000088,1,381.45,0.0,381.45,2026-08-03 20:47:41
OI00010313,ORD0004678,PROD000174,2,225.67,0.0,451.34,2026-08-03 20:47:41
OI00010314,ORD0004679,PROD000137,1,16.14,0.0,16.14,2026-02-20 00:39:33
OI00010315,ORD0004679,PROD000051,2,128.31,0.0,256.62,2026-02-20 00:39:33
OI00010316,ORD0004680,PROD000101,1,140.13,0.0,140.13,2026-06-03 07:11:43
OI00010317,ORD0004680,PROD000062,1,129.94,6.5,123.44,2026-06-03 07:11:43
OI00010318,ORD0004680,PROD000120,1,200.42,0.0,200.42,2026-06-03 07:11:43
OI00010319,ORD0004681,PROD000159,1,90.28,0.0,90.28,2026-05-21 06:10:06
OI00010320,ORD0004681,PROD000121,1,311.61,0.0,311.61,2026-05-21 06:10:06
OI00010321,ORD0004682,PROD000123,1,410.86,0.0,410.86,2026-06-01 01:06:34
OI00010322,ORD0004683,PROD000070,3,251.87,0.0,755.61,2026-08-03 16:25:46
OI00010323,ORD0004683,PROD000180,1,443.88,66.58,377.3,2026-08-03 16:25:46
OI00010324,ORD0004683,PROD000002,1,68.17,3.41,64.76,2026-08-03 16:25:46
OI00010325,ORD0004684,PROD000105,1,230.76,34.61,196.15,2026-06-05 12:37:38
OI00010326,ORD0004685,PROD000008,1,181.13,0.0,181.13,2026-03-01 16:16:42
OI00010327,ORD0004685,PROD000192,1,122.14,0.0,122.14,2026-03-01 16:16:42
OI00010328,ORD0004685,PROD000097,1,119.02,0.0,119.02,2026-03-01 16:16:42
OI00010329,ORD0004686,PROD000016,2,373.26,0.0,746.52,2026-06-28 05:52:04
OI00010330,ORD0004686,PROD000081,1,267.87,0.0,267.87,2026-06-28 05:52:04
OI00010331,ORD0004687,PROD000162,2,85.74,25.72,145.76,2026-02-23 15:46:29
OI00010332,ORD0004687,PROD000127,1,216.42,0.0,216.42,2026-02-23 15:46:29
OI00010333,ORD0004687,PROD000095,1,317.49,0.0,317.49,2026-02-23 15:46:29
OI00010334,ORD0004688,PROD000018,2,6.39,2.56,10.22,2026-05-03 22:32:04
OI00010335,ORD0004688,PROD000111,2,209.32,0.0,418.64,2026-05-03 22:32:04
OI00010336,ORD0004688,PROD000055,4,324.24,0.0,1296.96,2026-05-03 22:32:04
OI00010337,ORD0004689,PROD000169,3,53.52,0.0,160.56,2026-04-16 23:27:05
OI00010338,ORD0004690,PROD000143,1,293.11,0.0,293.11,2026-03-30 13:09:35
OI00010339,ORD0004690,PROD000071,1,259.22,0.0,259.22,2026-03-30 13:09:35
OI00010340,ORD0004690,PROD000192,2,122.14,0.0,244.28,2026-03-30 13:09:35
OI00010341,ORD0004691,PROD000119,1,93.67,0.0,93.67,2026-05-27 10:48:31
OI00010342,ORD0004692,PROD000014,1,171.48,0.0,171.48,2026-05-30 11:17:04
OI00010343,ORD0004692,PROD000071,1,259.22,25.92,233.3,2026-05-30 11:17:04
OI00010344,ORD0004692,PROD000188,1,114.4,0.0,114.4,2026-05-30 11:17:04
OI00010345,ORD0004692,PROD000192,1,122.14,0.0,122.14,2026-05-30 11:17:04
OI00010346,ORD0004693,PROD000019,1,64.3,0.0,64.3,2026-08-05 03:38:28
OI00010347,ORD0004693,PROD000059,1,368.8,0.0,368.8,2026-08-05 03:38:28
OI00010348,ORD0004693,PROD000084,1,172.79,0.0,172.79,2026-08-05 03:38:28
OI00010349,ORD0004694,PROD000108,4,87.18,69.74,278.98,2026-05-26 22:22:04
OI00010350,ORD0004695,PROD000154,1,57.2,8.58,48.62,2026-03-31 01:19:39
OI00010351,ORD0004696,PROD000105,2,230.76,46.15,415.37,2026-02-17 11:56:14
OI00010352,ORD0004697,PROD000181,1,132.65,0.0,132.65,2026-05-01 04:53:53
OI00010353,ORD0004698,PROD000174,1,225.67,0.0,225.67,2026-04-03 12:03:15
OI00010354,ORD0004698,PROD000017,1,177.67,0.0,177.67,2026-04-03 12:03:15
OI00010355,ORD0004698,PROD000066,1,424.54,0.0,424.54,2026-04-03 12:03:15
OI00010356,ORD0004699,PROD000035,1,197.66,0.0,197.66,2026-04-21 13:55:19
OI00010357,ORD0004699,PROD000141,2,54.3,0.0,108.6,2026-04-21 13:55:19
OI00010358,ORD0004700,PROD000046,1,353.88,35.39,318.49,2026-06-22 00:23:37
OI00010359,ORD0004701,PROD000137,2,16.14,0.0,32.28,2026-07-17 21:16:41
OI00010360,ORD0004701,PROD000175,1,395.9,79.18,316.72,2026-07-17 21:16:41
OI00010361,ORD0004702,PROD000127,1,216.42,43.28,173.14,2026-03-07 04:12:20
OI00010362,ORD0004702,PROD000030,1,113.9,0.0,113.9,2026-03-07 04:12:20
OI00010363,ORD0004702,PROD000115,2,66.23,0.0,132.46,2026-03-07 04:12:20
OI00010364,ORD0004702,PROD000089,1,270.52,0.0,270.52,2026-03-07 04:12:20
OI00010365,ORD0004702,PROD000014,1,171.48,0.0,171.48,2026-03-07 04:12:20
OI00010366,ORD0004703,PROD000084,1,172.79,0.0,172.79,2026-07-15 09:21:15
OI00010367,ORD0004704,PROD000176,1,395.87,0.0,395.87,2026-03-22 20:17:40
OI00010368,ORD0004704,PROD000179,2,100.96,0.0,201.92,2026-03-22 20:17:40
OI00010369,ORD0004704,PROD000156,1,208.16,0.0,208.16,2026-03-22 20:17:40
OI00010370,ORD0004705,PROD000192,1,122.14,24.43,97.71,2026-03-24 16:10:12
OI00010371,ORD0004705,PROD000170,1,39.7,0.0,39.7,2026-03-24 16:10:12
OI00010372,ORD0004705,PROD000106,1,13.25,1.32,11.93,2026-03-24 16:10:12
OI00010373,ORD0004706,PROD000008,1,181.13,0.0,181.13,2026-05-15 10:33:59
OI00010374,ORD0004707,PROD000008,1,181.13,0.0,181.13,2026-07-04 00:03:43
OI00010375,ORD0004707,PROD000100,2,125.62,0.0,251.24,2026-07-04 00:03:43
OI00010376,ORD0004708,PROD000059,3,368.8,110.64,995.76,2026-07-27 14:12:27
OI00010377,ORD0004708,PROD000153,1,46.39,0.0,46.39,2026-07-27 14:12:27
OI00010378,ORD0004708,PROD000009,2,247.91,49.58,446.24,2026-07-27 14:12:27
OI00010379,ORD0004709,PROD000176,2,395.87,0.0,791.74,2026-03-22 10:54:15
OI00010380,ORD0004709,PROD000141,2,54.3,0.0,108.6,2026-03-22 10:54:15
OI00010381,ORD0004710,PROD000116,1,33.83,0.0,33.83,2026-05-24 01:42:00
OI00010382,ORD0004711,PROD000057,1,282.26,0.0,282.26,2026-04-04 21:20:12
OI00010383,ORD0004712,PROD000102,2,157.31,0.0,314.62,2026-03-03 06:00:03
OI00010384,ORD0004712,PROD000004,1,71.87,0.0,71.87,2026-03-03 06:00:03
OI00010385,ORD0004712,PROD000186,4,106.06,0.0,424.24,2026-03-03 06:00:03
OI00010386,ORD0004712,PROD000029,3,12.47,0.0,37.41,2026-03-03 06:00:03
OI00010387,ORD0004713,PROD000071,1,259.22,12.96,246.26,2026-03-23 20:08:22
OI00010388,ORD0004713,PROD000173,1,269.92,13.5,256.42,2026-03-23 20:08:22
OI00010389,ORD0004714,PROD000181,1,132.65,0.0,132.65,2026-08-07 06:12:50
OI00010390,ORD0004714,PROD000055,1,324.24,0.0,324.24,2026-08-07 06:12:50
OI00010391,ORD0004715,PROD000074,3,260.67,0.0,782.01,2026-06-20 22:46:37
OI00010392,ORD0004715,PROD000084,2,172.79,0.0,345.58,2026-06-20 22:46:37
OI00010393,ORD0004715,PROD000141,1,54.3,0.0,54.3,2026-06-20 22:46:37
OI00010394,ORD0004715,PROD000186,2,106.06,21.21,190.91,2026-06-20 22:46:37
OI00010395,ORD0004716,PROD000137,1,16.14,3.23,12.91,2026-02-20 10:46:53
OI00010396,ORD0004716,PROD000150,1,121.83,0.0,121.83,2026-02-20 10:46:53
OI00010397,ORD0004716,PROD000086,1,216.37,0.0,216.37,2026-02-20 10:46:53
OI00010398,ORD0004717,PROD000143,1,293.11,0.0,293.11,2026-06-11 21:19:14
OI00010399,ORD0004717,PROD000194,1,99.76,0.0,99.76,2026-06-11 21:19:14
OI00010400,ORD0004717,PROD000012,1,374.67,0.0,374.67,2026-06-11 21:19:14
OI00010401,ORD0004718,PROD000030,1,113.9,5.7,108.2,2026-06-02 15:20:03
OI00010402,ORD0004719,PROD000126,1,5.66,0.57,5.09,2026-06-18 04:48:57
OI00010403,ORD0004719,PROD000179,1,100.96,5.05,95.91,2026-06-18 04:48:57
OI00010404,ORD0004719,PROD000066,1,424.54,0.0,424.54,2026-06-18 04:48:57
OI00010405,ORD0004720,PROD000034,1,376.06,0.0,376.06,2026-06-07 04:55:00
OI00010406,ORD0004721,PROD000004,1,71.87,0.0,71.87,2026-03-21 10:33:29
OI00010407,ORD0004721,PROD000005,1,219.89,21.99,197.9,2026-03-21 10:33:29
OI00010408,ORD0004722,PROD000162,1,85.74,0.0,85.74,2026-04-04 02:15:38
OI00010409,ORD0004722,PROD000114,2,36.68,0.0,73.36,2026-04-04 02:15:38
OI00010410,ORD0004723,PROD000124,3,396.34,0.0,1189.02,2026-05-25 07:57:47
OI00010411,ORD0004723,PROD000017,1,177.67,0.0,177.67,2026-05-25 07:57:47
OI00010412,ORD0004723,PROD000057,2,282.26,0.0,564.52,2026-05-25 07:57:47
OI00010413,ORD0004724,PROD000068,3,253.43,0.0,760.29,2026-03-29 11:13:34
OI00010414,ORD0004725,PROD000008,2,181.13,0.0,362.26,2026-07-31 02:18:46
OI00010415,ORD0004726,PROD000126,1,5.66,0.0,5.66,2026-07-13 12:55:32
OI00010416,ORD0004727,PROD000120,1,200.42,0.0,200.42,2026-03-31 16:22:25
OI00010417,ORD0004727,PROD000002,2,68.17,6.82,129.52,2026-03-31 16:22:25
OI00010418,ORD0004728,PROD000063,4,61.43,0.0,245.72,2026-07-01 06:18:19
OI00010419,ORD0004729,PROD000181,1,132.65,0.0,132.65,2026-06-02 01:00:02
OI00010420,ORD0004729,PROD000050,2,110.2,22.04,198.36,2026-06-02 01:00:02
OI00010421,ORD0004729,PROD000092,1,90.01,4.5,85.51,2026-06-02 01:00:02
OI00010422,ORD0004730,PROD000141,1,54.3,0.0,54.3,2026-03-09 05:37:06
OI00010423,ORD0004731,PROD000165,1,95.13,0.0,95.13,2026-03-04 10:19:15
OI00010424,ORD0004732,PROD000165,1,95.13,14.27,80.86,2026-03-28 18:23:15
OI00010425,ORD0004733,PROD000192,1,122.14,0.0,122.14,2026-04-30 04:50:34
OI00010426,ORD0004733,PROD000061,1,85.11,0.0,85.11,2026-04-30 04:50:34
OI00010427,ORD0004734,PROD000156,3,208.16,0.0,624.48,2026-02-27 19:52:18
OI00010428,ORD0004735,PROD000009,1,247.91,0.0,247.91,2026-05-20 22:36:54
OI00010429,ORD0004735,PROD000051,2,128.31,0.0,256.62,2026-05-20 22:36:54
OI00010430,ORD0004735,PROD000036,2,22.66,0.0,45.32,2026-05-20 22:36:54
OI00010431,ORD0004735,PROD000032,3,305.5,0.0,916.5,2026-05-20 22:36:54
OI00010432,ORD0004736,PROD000018,1,6.39,0.0,6.39,2026-04-16 03:54:23
OI00010433,ORD0004737,PROD000107,1,128.32,0.0,128.32,2026-07-07 10:14:21
OI00010434,ORD0004737,PROD000039,2,318.97,95.69,542.25,2026-07-07 10:14:21
OI00010435,ORD0004737,PROD000038,1,84.38,0.0,84.38,2026-07-07 10:14:21
OI00010436,ORD0004738,PROD000022,1,302.51,45.38,257.13,2026-06-20 23:28:08
OI00010437,ORD0004738,PROD000136,1,248.42,0.0,248.42,2026-06-20 23:28:08
OI00010438,ORD0004738,PROD000035,1,197.66,0.0,197.66,2026-06-20 23:28:08
OI00010439,ORD0004739,PROD000089,1,270.52,0.0,270.52,2026-07-14 17:16:59
OI00010440,ORD0004739,PROD000062,1,129.94,19.49,110.45,2026-07-14 17:16:59
OI00010441,ORD0004740,PROD000017,2,177.67,0.0,355.34,2026-08-09 22:27:46
OI00010442,ORD0004741,PROD000029,3,12.47,0.0,37.41,2026-06-23 17:58:40
OI00010443,ORD0004741,PROD000007,3,255.16,0.0,765.48,2026-06-23 17:58:40
OI00010444,ORD0004741,PROD000119,1,93.67,14.05,79.62,2026-06-23 17:58:40
OI00010445,ORD0004742,PROD000153,1,46.39,2.32,44.07,2026-06-27 07:36:39
OI00010446,ORD0004743,PROD000093,2,51.13,0.0,102.26,2026-06-30 03:34:40
OI00010447,ORD0004743,PROD000074,4,260.67,0.0,1042.68,2026-06-30 03:34:40
OI00010448,ORD0004743,PROD000019,1,64.3,0.0,64.3,2026-06-30 03:34:40
OI00010449,ORD0004744,PROD000032,2,305.5,0.0,611.0,2026-06-05 19:39:05
OI00010450,ORD0004744,PROD000135,2,106.79,0.0,213.58,2026-06-05 19:39:05
OI00010451,ORD0004744,PROD000042,1,358.03,0.0,358.03,2026-06-05 19:39:05
OI00010452,ORD0004745,PROD000127,1,216.42,0.0,216.42,2026-04-12 00:57:42
OI00010453,ORD0004746,PROD000165,2,95.13,19.03,171.23,2026-07-09 02:14:28
OI00010454,ORD0004747,PROD000031,1,62.29,0.0,62.29,2026-06-28 09:57:30
OI00010455,ORD0004747,PROD000150,1,121.83,0.0,121.83,2026-06-28 09:57:30
OI00010456,ORD0004747,PROD000124,2,396.34,0.0,792.68,2026-06-28 09:57:30
OI00010457,ORD0004748,PROD000147,1,359.37,0.0,359.37,2026-05-31 23:49:28
OI00010458,ORD0004748,PROD000030,2,113.9,0.0,227.8,2026-05-31 23:49:28
OI00010459,ORD0004748,PROD000065,1,459.64,0.0,459.64,2026-05-31 23:49:28
OI00010460,ORD0004749,PROD000008,1,181.13,0.0,181.13,2026-03-21 06:44:40
OI00010461,ORD0004750,PROD000038,1,84.38,8.44,75.94,2026-07-23 01:11:47
OI00010462,ORD0004750,PROD000079,1,315.96,0.0,315.96,2026-07-23 01:11:47
OI00010463,ORD0004751,PROD000148,3,111.17,0.0,333.51,2026-04-29 15:43:05
OI00010464,ORD0004751,PROD000039,2,318.97,0.0,637.94,2026-04-29 15:43:05
OI00010465,ORD0004751,PROD000096,2,151.87,0.0,303.74,2026-04-29 15:43:05
OI00010466,ORD0004752,PROD000106,2,13.25,1.32,25.18,2026-04-10 23:59:09
OI00010467,ORD0004752,PROD000192,1,122.14,0.0,122.14,2026-04-10 23:59:09
OI00010468,ORD0004753,PROD000176,2,395.87,0.0,791.74,2026-04-06 10:44:49
OI00010469,ORD0004754,PROD000036,1,22.66,0.0,22.66,2026-07-04 06:18:37
OI00010470,ORD0004755,PROD000065,1,459.64,0.0,459.64,2026-08-01 08:41:04
OI00010471,ORD0004756,PROD000080,1,288.18,0.0,288.18,2026-02-27 02:49:55
OI00010472,ORD0004757,PROD000010,1,238.36,0.0,238.36,2026-07-15 05:49:09
OI00010473,ORD0004757,PROD000102,2,157.31,0.0,314.62,2026-07-15 05:49:09
OI00010474,ORD0004758,PROD000159,1,90.28,0.0,90.28,2026-03-29 09:30:54
OI00010475,ORD0004758,PROD000192,1,122.14,0.0,122.14,2026-03-29 09:30:54
OI00010476,ORD0004758,PROD000152,3,68.44,0.0,205.32,2026-03-29 09:30:54
OI00010477,ORD0004759,PROD000148,2,111.17,0.0,222.34,2026-03-31 23:05:48
OI00010478,ORD0004759,PROD000115,2,66.23,0.0,132.46,2026-03-31 23:05:48
OI00010479,ORD0004760,PROD000190,1,270.32,0.0,270.32,2026-05-22 11:15:27
OI00010480,ORD0004761,PROD000115,1,66.23,0.0,66.23,2026-04-29 21:20:24
OI00010481,ORD0004761,PROD000042,2,358.03,0.0,716.06,2026-04-29 21:20:24
OI00010482,ORD0004761,PROD000147,2,359.37,35.94,682.8,2026-04-29 21:20:24
OI00010483,ORD0004762,PROD000019,3,64.3,0.0,192.9,2026-07-10 06:51:04
OI00010484,ORD0004762,PROD000197,1,191.33,0.0,191.33,2026-07-10 06:51:04
OI00010485,ORD0004762,PROD000055,4,324.24,0.0,1296.96,2026-07-10 06:51:04
OI00010486,ORD0004763,PROD000081,1,267.87,26.79,241.08,2026-03-10 01:09:43
OI00010487,ORD0004763,PROD000090,2,82.64,0.0,165.28,2026-03-10 01:09:43
OI00010488,ORD0004763,PROD000088,2,381.45,0.0,762.9,2026-03-10 01:09:43
OI00010489,ORD0004764,PROD000057,1,282.26,0.0,282.26,2026-04-27 08:37:30
OI00010490,ORD0004765,PROD000111,1,209.32,0.0,209.32,2026-05-28 09:32:21
OI00010491,ORD0004765,PROD000123,1,410.86,0.0,410.86,2026-05-28 09:32:21
OI00010492,ORD0004766,PROD000185,4,186.5,0.0,746.0,2026-02-24 03:48:20
OI00010493,ORD0004766,PROD000023,2,69.84,0.0,139.68,2026-02-24 03:48:20
OI00010494,ORD0004766,PROD000082,1,49.54,0.0,49.54,2026-02-24 03:48:20
OI00010495,ORD0004767,PROD000095,1,317.49,0.0,317.49,2026-04-13 12:31:17
OI00010496,ORD0004767,PROD000029,1,12.47,2.49,9.98,2026-04-13 12:31:17
OI00010497,ORD0004767,PROD000124,1,396.34,0.0,396.34,2026-04-13 12:31:17
OI00010498,ORD0004767,PROD000086,1,216.37,0.0,216.37,2026-04-13 12:31:17
OI00010499,ORD0004768,PROD000056,1,23.5,1.18,22.32,2026-04-18 14:42:22
OI00010500,ORD0004769,PROD000057,1,282.26,0.0,282.26,2026-03-14 08:30:39
OI00010501,ORD0004770,PROD000112,1,76.78,0.0,76.78,2026-05-28 08:06:00
OI00010502,ORD0004770,PROD000033,1,240.82,0.0,240.82,2026-05-28 08:06:00
OI00010503,ORD0004771,PROD000029,2,12.47,0.0,24.94,2026-06-06 23:03:30
OI00010504,ORD0004771,PROD000015,2,74.75,0.0,149.5,2026-06-06 23:03:30
OI00010505,ORD0004772,PROD000006,1,276.33,27.63,248.7,2026-06-30 17:08:07
OI00010506,ORD0004773,PROD000071,1,259.22,51.84,207.38,2026-04-29 09:39:12
OI00010507,ORD0004773,PROD000109,2,87.72,0.0,175.44,2026-04-29 09:39:12
OI00010508,ORD0004773,PROD000171,1,118.83,0.0,118.83,2026-04-29 09:39:12
OI00010509,ORD0004774,PROD000045,1,70.0,0.0,70.0,2026-03-26 22:48:09
OI00010510,ORD0004774,PROD000049,1,343.12,0.0,343.12,2026-03-26 22:48:09
OI00010511,ORD0004775,PROD000154,1,57.2,0.0,57.2,2026-08-12 00:21:39
OI00010512,ORD0004775,PROD000180,2,443.88,0.0,887.76,2026-08-12 00:21:39
OI00010513,ORD0004775,PROD000152,2,68.44,6.84,130.04,2026-08-12 00:21:39
OI00010514,ORD0004776,PROD000051,1,128.31,0.0,128.31,2026-06-21 16:49:56
OI00010515,ORD0004776,PROD000003,4,265.29,0.0,1061.16,2026-06-21 16:49:56
OI00010516,ORD0004777,PROD000119,1,93.67,18.73,74.94,2026-02-15 11:25:45
OI00010517,ORD0004777,PROD000144,1,398.95,0.0,398.95,2026-02-15 11:25:45
OI00010518,ORD0004778,PROD000017,2,177.67,0.0,355.34,2026-07-17 07:49:15
OI00010519,ORD0004778,PROD000160,3,181.18,0.0,543.54,2026-07-17 07:49:15
OI00010520,ORD0004779,PROD000157,1,230.53,0.0,230.53,2026-03-06 03:46:56
OI00010521,ORD0004780,PROD000190,1,270.32,0.0,270.32,2026-03-05 11:58:00
OI00010522,ORD0004781,PROD000017,4,177.67,0.0,710.68,2026-07-08 06:50:11
OI00010523,ORD0004782,PROD000053,1,381.96,0.0,381.96,2026-04-11 00:51:28
OI00010524,ORD0004782,PROD000050,4,110.2,66.12,374.68,2026-04-11 00:51:28
OI00010525,ORD0004782,PROD000100,1,125.62,0.0,125.62,2026-04-11 00:51:28
OI00010526,ORD0004783,PROD000168,1,433.94,0.0,433.94,2026-04-16 03:52:23
OI00010527,ORD0004783,PROD000051,2,128.31,0.0,256.62,2026-04-16 03:52:23
OI00010528,ORD0004783,PROD000195,3,397.59,0.0,1192.77,2026-04-16 03:52:23
OI00010529,ORD0004784,PROD000158,1,391.88,0.0,391.88,2026-08-09 00:45:00
OI00010530,ORD0004784,PROD000162,2,85.74,0.0,171.48,2026-08-09 00:45:00
OI00010531,ORD0004784,PROD000144,1,398.95,19.95,379.0,2026-08-09 00:45:00
OI00010532,ORD0004785,PROD000089,1,270.52,0.0,270.52,2026-05-18 20:45:19
OI00010533,ORD0004785,PROD000168,3,433.94,0.0,1301.82,2026-05-18 20:45:19
OI00010534,ORD0004786,PROD000013,1,286.54,0.0,286.54,2026-05-11 14:37:48
OI00010535,ORD0004787,PROD000169,1,53.52,0.0,53.52,2026-05-13 15:06:43
OI00010536,ORD0004788,PROD000022,1,302.51,0.0,302.51,2026-05-17 11:57:29
OI00010537,ORD0004788,PROD000073,1,9.42,1.88,7.54,2026-05-17 11:57:29
OI00010538,ORD0004788,PROD000144,1,398.95,0.0,398.95,2026-05-17 11:57:29
OI00010539,ORD0004789,PROD000061,2,85.11,0.0,170.22,2026-06-29 09:23:56
OI00010540,ORD0004790,PROD000104,2,219.63,0.0,439.26,2026-02-16 09:22:22
OI00010541,ORD0004791,PROD000101,1,140.13,7.01,133.12,2026-08-08 12:53:15
OI00010542,ORD0004791,PROD000169,1,53.52,0.0,53.52,2026-08-08 12:53:15
OI00010543,ORD0004791,PROD000090,1,82.64,0.0,82.64,2026-08-08 12:53:15
OI00010544,ORD0004792,PROD000135,1,106.79,5.34,101.45,2026-06-21 09:35:52
OI00010545,ORD0004792,PROD000052,1,289.95,29.0,260.95,2026-06-21 09:35:52
OI00010546,ORD0004792,PROD000108,1,87.18,8.72,78.46,2026-06-21 09:35:52
OI00010547,ORD0004793,PROD000154,1,57.2,0.0,57.2,2026-04-28 10:34:50
OI00010548,ORD0004794,PROD000006,1,276.33,41.45,234.88,2026-03-26 05:06:34
OI00010549,ORD0004795,PROD000030,4,113.9,0.0,455.6,2026-05-09 09:29:32
OI00010550,ORD0004796,PROD000102,2,157.31,0.0,314.62,2026-02-22 18:28:48
OI00010551,ORD0004797,PROD000189,3,184.49,0.0,553.47,2026-02-17 06:06:26
OI00010552,ORD0004797,PROD000016,2,373.26,0.0,746.52,2026-02-17 06:06:26
OI00010553,ORD0004797,PROD000115,1,66.23,0.0,66.23,2026-02-17 06:06:26
OI00010554,ORD0004798,PROD000073,3,9.42,0.0,28.26,2026-05-06 17:01:08
OI00010555,ORD0004798,PROD000152,2,68.44,0.0,136.88,2026-05-06 17:01:08
OI00010556,ORD0004799,PROD000195,3,397.59,0.0,1192.77,2026-03-30 23:58:01
OI00010557,ORD0004799,PROD000090,2,82.64,0.0,165.28,2026-03-30 23:58:01
OI00010558,ORD0004800,PROD000009,3,247.91,0.0,743.73,2026-06-09 07:20:01
OI00010559,ORD0004800,PROD000003,1,265.29,13.26,252.03,2026-06-09 07:20:01
OI00010560,ORD0004801,PROD000154,1,57.2,0.0,57.2,2026-03-06 00:52:31
OI00010561,ORD0004801,PROD000184,1,192.54,9.63,182.91,2026-03-06 00:52:31
OI00010562,ORD0004801,PROD000168,2,433.94,0.0,867.88,2026-03-06 00:52:31
OI00010563,ORD0004802,PROD000180,2,443.88,0.0,887.76,2026-08-12 14:41:17
OI00010564,ORD0004802,PROD000005,1,219.89,0.0,219.89,2026-08-12 14:41:17
OI00010565,ORD0004802,PROD000116,1,33.83,0.0,33.83,2026-08-12 14:41:17
OI00010566,ORD0004802,PROD000120,2,200.42,40.08,360.76,2026-08-12 14:41:17
OI00010567,ORD0004802,PROD000014,1,171.48,25.72,145.76,2026-08-12 14:41:17
OI00010568,ORD0004803,PROD000022,1,302.51,0.0,302.51,2026-03-29 11:54:20
OI00010569,ORD0004804,PROD000019,1,64.3,9.64,54.66,2026-02-17 22:27:09
OI00010570,ORD0004805,PROD000148,1,111.17,0.0,111.17,2026-06-22 05:15:16
OI00010571,ORD0004805,PROD000091,1,244.05,24.41,219.64,2026-06-22 05:15:16
OI00010572,ORD0004806,PROD000031,2,62.29,0.0,124.58,2026-06-12 01:18:15
OI00010573,ORD0004806,PROD000159,1,90.28,0.0,90.28,2026-06-12 01:18:15
OI00010574,ORD0004806,PROD000027,3,174.59,0.0,523.77,2026-06-12 01:18:15
OI00010575,ORD0004807,PROD000181,2,132.65,0.0,265.3,2026-07-14 09:20:51
OI00010576,ORD0004808,PROD000189,2,184.49,0.0,368.98,2026-03-02 21:55:57
OI00010577,ORD0004808,PROD000061,1,85.11,0.0,85.11,2026-03-02 21:55:57
OI00010578,ORD0004809,PROD000044,1,137.29,0.0,137.29,2026-03-25 01:20:13
OI00010579,ORD0004810,PROD000062,1,129.94,25.99,103.95,2026-06-27 05:52:52
OI00010580,ORD0004810,PROD000039,1,318.97,0.0,318.97,2026-06-27 05:52:52
OI00010581,ORD0004810,PROD000105,1,230.76,0.0,230.76,2026-06-27 05:52:52
OI00010582,ORD0004811,PROD000090,1,82.64,0.0,82.64,2026-05-07 12:48:02
OI00010583,ORD0004811,PROD000017,2,177.67,0.0,355.34,2026-05-07 12:48:02
OI00010584,ORD0004811,PROD000068,2,253.43,0.0,506.86,2026-05-07 12:48:02
OI00010585,ORD0004812,PROD000006,1,276.33,0.0,276.33,2026-08-06 05:18:41
OI00010586,ORD0004813,PROD000030,3,113.9,17.09,324.61,2026-05-17 21:21:08
OI00010587,ORD0004813,PROD000111,1,209.32,0.0,209.32,2026-05-17 21:21:08
OI00010588,ORD0004813,PROD000160,3,181.18,0.0,543.54,2026-05-17 21:21:08
OI00010589,ORD0004813,PROD000028,1,209.71,0.0,209.71,2026-05-17 21:21:08
OI00010590,ORD0004813,PROD000164,1,179.02,8.95,170.07,2026-05-17 21:21:08
OI00010591,ORD0004814,PROD000084,2,172.79,0.0,345.58,2026-05-10 07:46:55
OI00010592,ORD0004814,PROD000015,1,74.75,0.0,74.75,2026-05-10 07:46:55
OI00010593,ORD0004815,PROD000123,2,410.86,0.0,821.72,2026-03-16 05:33:55
OI00010594,ORD0004815,PROD000075,2,10.1,0.0,20.2,2026-03-16 05:33:55
OI00010595,ORD0004815,PROD000174,1,225.67,0.0,225.67,2026-03-16 05:33:55
OI00010596,ORD0004816,PROD000090,1,82.64,0.0,82.64,2026-04-05 20:23:23
OI00010597,ORD0004816,PROD000050,3,110.2,0.0,330.6,2026-04-05 20:23:23
OI00010598,ORD0004816,PROD000031,2,62.29,0.0,124.58,2026-04-05 20:23:23
OI00010599,ORD0004816,PROD000114,2,36.68,7.34,66.02,2026-04-05 20:23:23
OI00010600,ORD0004817,PROD000090,2,82.64,0.0,165.28,2026-06-08 06:19:29
OI00010601,ORD0004818,PROD000142,1,276.94,0.0,276.94,2026-07-14 06:31:23
OI00010602,ORD0004819,PROD000004,1,71.87,0.0,71.87,2026-03-17 22:00:49
OI00010603,ORD0004819,PROD000003,1,265.29,0.0,265.29,2026-03-17 22:00:49
OI00010604,ORD0004819,PROD000029,2,12.47,0.0,24.94,2026-03-17 22:00:49
OI00010605,ORD0004820,PROD000161,1,310.12,0.0,310.12,2026-07-29 22:16:48
